date,unit_sales,transactions,dcoilwtico,onpromotion,is_holiday,dayofweek,month,year,is_weekend,is_payday,sales_lag_7,sales_rolling_mean_7,sales_rolling_mean_14,sales_rolling_mean_30
2015-04-24,23668.786,4036.0,55.98,232,0.0,4,4,2015,0,0,26063.008,26971.349857142857,26572.694714285717,26626.528266666668
2015-04-25,35849.717,5175.0,55.98,41,0.0,5,4,2015,1,0,37478.143000000004,26738.71757142857,26644.000857142855,27261.286233333336
2015-04-26,37564.661,5080.0,55.98,38,0.0,6,4,2015,1,0,41436.88,26185.54342857143,26554.17042857143,27728.523400000002
2015-04-27,21634.772,3901.0,55.56,31,0.0,0,4,2015,0,0,23271.648,25951.703999999998,26513.971285714284,27275.27563333333
2015-04-28,19029.944,3587.0,57.05,30,0.0,1,4,2015,0,0,20732.751,25708.445857142855,26563.483785714285,26689.7891
2015-04-29,21911.808,4059.0,58.55,44,0.0,2,4,2015,0,0,22440.653,25632.896571428573,26445.50764285714,26731.636666666665
2015-04-30,22066.593,4132.0,59.62,30,0.0,3,4,2015,0,1,19770.588,25960.897285714283,26637.13942857143,26751.6459
2015-05-01,36323.82,5054.0,59.1,229,1.0,4,5,2015,0,0,23668.786,27768.759285714284,27370.05457142857,27028.314100000003
2015-05-02,39235.481,5400.0,59.1,41,0.0,5,5,2015,1,0,35849.717,28252.439857142857,27495.578714285715,27524.529966666665
2015-05-03,39596.105,5175.0,59.1,33,0.0,6,5,2015,1,0,37564.661,28542.646142857146,27364.094785714286,27861.0485
2015-05-04,27075.279,4044.0,58.92,37,0.0,0,5,2015,0,0,21634.772,29319.86142857143,27635.782714285717,27602.7189
2015-05-05,23232.257,4021.0,60.38,45,0.0,1,5,2015,0,0,19029.944,29920.19185714286,27814.318857142855,27119.236399999998
2015-05-06,25810.869,4439.0,60.93,33,0.0,2,5,2015,0,0,21911.808,30477.200571428573,28055.04857142857,27150.664533333333
2015-05-07,22197.657,4272.0,58.99,29,0.0,3,5,2015,0,0,22066.593,30495.924,28228.410642857143,27031.808699999998
2015-05-08,26346.098,4812.0,59.41,232,0.0,4,5,2015,0,0,36323.82,29070.535142857145,28419.647214285713,27111.272966666667
2015-05-09,43695.588,6839.0,59.41,31,1.0,5,5,2015,1,0,39235.481,29707.693285714286,28980.066571428575,27929.445999999996
2015-05-10,28795.837,4526.0,59.41,35,1.0,6,5,2015,1,0,39596.105,28164.797857142858,28353.722,28079.473733333336
2015-05-11,26314.777000000002,4008.0,59.23,31,0.0,0,5,2015,0,0,27075.279,28056.154714285716,28688.008071428572,27794.918599999997
2015-05-12,20642.766,3721.0,60.72,23,1.0,1,5,2015,0,0,23232.257,27686.22742857143,28803.209642857142,27188.934566666663
2015-05-13,23683.682,3907.0,60.5,39,0.0,2,5,2015,0,0,25810.869,27382.34357142857,28929.77207142857,27238.471966666668
2015-05-14,19730.807,3674.0,59.89,26,0.0,3,5,2015,0,0,22197.657,27029.936428571433,28762.930214285712,27284.9399
2015-05-15,25357.751,4129.0,59.73,223,0.0,4,5,2015,0,1,26346.098,26888.744,27979.639571428568,27344.749133333335
2015-05-16,44486.971,5466.0,59.73,32,0.0,5,5,2015,1,0,43695.588,27001.798714285716,28354.746000000003,28181.52323333333
2015-05-17,45508.216,5189.0,59.73,27,0.0,6,5,2015,1,0,28795.837,29389.28142857143,28777.039642857148,28829.696833333335
2015-05-18,24386.601,3924.0,59.44,28,0.0,0,5,2015,0,0,26314.777000000002,29113.827714285715,28584.991214285714,28393.3121
2015-05-19,22541.393,3752.0,57.3,27,0.0,1,5,2015,0,0,20642.766,29385.060142857143,28535.643785714285,27763.462533333335
2015-05-20,23815.006,4031.0,58.96,31,0.0,2,5,2015,0,0,23683.682,29403.820714285714,28393.082142857143,27781.574466666665
2015-05-21,20603.206,3713.0,60.18,43,0.0,3,5,2015,0,0,19730.807,29528.449142857142,28279.192785714284,27777.2563
2015-05-22,25096.609,4227.0,58.88,229,0.0,4,5,2015,0,0,25357.751,29491.143142857145,28189.94357142857,27865.78816666667
2015-05-23,35945.431,4864.0,58.88,30,0.0,5,5,2015,1,0,44486.971,28270.923142857144,27636.36092857143,28404.9496
2015-05-24,41144.035,4924.0,58.88,31,1.0,6,5,2015,1,0,45508.216,27647.46871428572,28518.37507142857,28987.4579
2015-05-25,26066.992,3810.0,58.88,22,0.0,0,5,2015,0,0,24386.601,27887.524571428574,28500.676142857144,28661.367066666666
2015-05-26,23840.864,3599.0,57.29,30,0.0,1,5,2015,0,0,22541.393,28073.163285714283,28729.111714285715,28203.907166666664
2015-05-27,27655.345,4120.0,57.51,30,0.0,2,5,2015,0,0,23815.006,28621.783142857144,29012.80192857143,28404.592933333337
2015-05-28,20338.028,3614.0,57.69,32,0.0,3,5,2015,0,0,20603.206,28583.90057142857,29056.174857142854,28448.195733333334
2015-05-29,28950.523,4238.0,60.25,232,0.0,4,5,2015,0,0,25096.609,29134.459714285713,29312.80142857143,28682.81956666667
2015-05-30,46820.818,5186.0,60.25,26,0.0,5,5,2015,1,0,35945.431,30688.08642857143,29479.504785714285,29507.9604
2015-05-31,52992.095,5434.0,60.25,30,0.0,6,5,2015,1,1,41144.035,32380.66642857143,30014.067571428575,30063.569566666665
2015-06-01,42869.511,4340.0,60.24,38,0.0,0,6,2015,0,0,26066.992,34781.02628571429,31334.27542857143,30184.7039
2015-06-02,37978.316,4031.0,61.3,51,0.0,1,6,2015,0,0,23840.864,36800.66228571429,32436.91278571429,30130.777599999998
2015-06-03,45528.159,4260.0,59.67,220,0.0,2,6,2015,0,0,27655.345,39353.92142857142,33987.85228571429,30745.8736
2015-06-04,32808.296,3754.0,58.0,28,0.0,3,6,2015,0,0,20338.028,41135.38828571428,34859.64442857143,31065.0749
2015-06-05,37346.358,4268.0,59.11,227,0.0,4,6,2015,0,0,28950.523,42334.79328571429,35734.6265,31449.591200000003
2015-06-06,54397.815,5035.0,59.11,34,0.0,5,6,2015,1,0,46820.818,43417.22142857143,37052.653928571424,32522.9298
2015-06-07,57317.619,4717.0,59.11,43,0.0,6,6,2015,1,0,52992.095,44035.15342857143,38207.90992857143,33555.31383333333
2015-06-08,37501.71,3758.0,58.15,32,0.0,0,6,2015,0,0,42869.511,43268.324714285714,39024.6755,33348.851233333335
2015-06-09,34956.432,3841.0,60.15,28,0.0,1,6,2015,0,0,37978.316,42836.627,39818.64464285714,33554.2044
2015-06-10,38738.19,4089.0,61.36,235,0.0,2,6,2015,0,0,45528.159,41866.631428571425,40610.27642857143,33968.31816666667
2015-06-11,26800.716,3393.0,60.74,19,0.0,3,6,2015,0,0,32808.296,41008.40571428572,41071.897,34173.58316666667
2015-06-12,35997.924,4206.0,59.96,232,0.0,4,6,2015,0,0,37346.358,40815.77228571429,41575.28278571429,34584.0579
2015-06-13,53245.346,4959.0,59.96,43,0.0,5,6,2015,1,0,54397.815,40651.13385714286,42034.17764285714,35701.209200000005
2015-06-14,58555.752,4913.0,59.96,34,0.0,6,6,2015,1,0,57317.619,40828.01,42431.58171428571,36807.80923333333
2015-06-15,33898.614,3757.0,59.53,45,0.0,0,6,2015,0,1,37501.71,40313.282,41790.80335714286,36454.86400000001
2015-06-16,34358.615,3826.0,60.01,51,0.0,1,6,2015,0,0,34956.432,40227.87957142857,41532.253285714294,36083.210633333336
2015-06-17,45091.409,4219.0,59.89,241,0.0,2,6,2015,0,0,38738.19,41135.482285714286,41501.05685714287,36773.3709
2015-06-18,27669.094,3730.0,60.41,37,0.0,3,6,2015,0,0,26800.716,41259.53628571429,41133.971,36944.294266666664
2015-06-19,40307.962,4585.0,59.62,246,0.0,4,6,2015,0,0,35997.924,41875.256,41345.514142857144,37494.059466666666
2015-06-20,63106.320999999996,5857.0,59.62,44,0.0,5,6,2015,1,0,53245.346,43283.966714285714,41967.550285714286,38910.829966666664
2015-06-21,43659.518,4483.0,59.62,47,0.0,6,6,2015,1,0,58555.752,41155.93328571429,40991.971642857134,39529.59360000001
2015-06-22,37994.701,3970.0,60.01,57,0.0,0,6,2015,0,0,33898.614,41741.08857142857,41027.18528571429,39597.9026
2015-06-23,33350.625,3818.0,61.05,62,1.0,1,6,2015,0,0,34358.615,41597.090000000004,40912.48478571429,39338.122266666665
2015-06-24,43303.578,4222.0,60.01,270,0.0,2,6,2015,0,0,45091.409,41341.68557142857,41238.58392857143,39912.67513333333
2015-06-25,24194.508,3387.0,59.59,19,1.0,3,6,2015,0,0,27669.094,40845.31614285714,41052.42621428571,39924.46326666666
2015-06-26,34397.919,4025.0,59.41,217,0.0,4,6,2015,0,0,40307.962,40001.02428571428,40938.14014285715,40149.21573333334
2015-06-27,55060.143000000004,4944.0,59.41,29,0.0,5,6,2015,1,0,63106.320999999996,38851.57028571428,41067.7685,41306.61956666667
2015-06-28,60859.986,5182.0,59.41,23,0.0,6,6,2015,1,0,43659.518,41308.780000000006,41232.35664285714,42370.26833333333
2015-06-29,34429.333,3736.0,58.34,14,0.0,0,6,2015,0,0,37994.701,40799.44171428571,41270.26514285714,41957.21883333333
2015-06-30,31038.999,3706.0,59.48,16,0.0,1,6,2015,0,1,33350.625,40469.209428571434,41033.149714285704,41225.44896666667
2015-07-01,51933.239,4450.0,56.94,216,0.0,2,7,2015,0,0,43303.578,41702.01814285714,41521.85185714286,41527.573233333336
2015-07-02,35976.069,3945.0,56.93,14,0.0,3,7,2015,0,0,24194.508,43385.09828571429,42115.20721428572,41460.831666666665
2015-07-03,47743.741,4727.0,56.93,224,1.0,4,7,2015,0,0,34397.919,45291.644285714276,42646.33428571428,41534.6844
2015-07-04,61965.245,5243.0,56.93,20,0.0,5,7,2015,1,0,55060.143000000004,46278.08742857142,42564.828857142864,42506.5827
2015-07-05,40040.634,3952.0,56.93,23,0.0,6,7,2015,1,0,60859.986,43303.89428571429,42306.33714285715,42596.3919
2015-07-06,19896.671,2968.0,52.48,17,0.0,0,7,2015,0,0,34429.333,41227.79971428572,41013.62071428572,41446.35376666666
2015-07-07,20055.14,2510.0,52.33,16,0.0,1,7,2015,0,0,31038.999,39658.677,40063.94321428571,40204.271133333335
2015-07-08,48744.499,4560.0,51.61,218,0.0,2,7,2015,0,0,51933.239,39203.142714285714,40452.58042857143,40579.03076666666
2015-07-09,34725.333,3858.0,52.76,17,0.0,3,7,2015,0,0,35976.069,39024.46614285715,41204.78221428571,40571.32746666667
2015-07-10,38095.963,4299.0,52.74,212,0.0,4,7,2015,0,0,47743.741,37646.21214285714,41468.92821428571,40549.9199
2015-07-11,51629.62,4979.0,52.74,16,0.0,5,7,2015,1,0,61965.245,36169.694285714286,41223.890857142855,41377.55003333334
2015-07-12,50342.467,4669.0,52.74,22,0.0,6,7,2015,1,0,40040.634,37641.38471428572,40472.6395,41855.701466666666
2015-07-13,37133.795,4067.0,52.19,14,0.0,0,7,2015,0,0,19896.671,40103.831000000006,40665.81535714286,41318.64976666667
2015-07-14,31047.451,3680.0,53.05,18,0.0,1,7,2015,0,0,20055.14,41674.16114285715,40666.41907142858,40401.7064
2015-07-15,43752.685,4219.0,51.4,203,0.0,2,7,2015,0,1,48744.499,40961.04485714286,40082.093785714285,40730.17543333333
2015-07-16,31999.743,3842.0,50.9,18,0.0,3,7,2015,0,0,34725.333,40571.674857142854,39798.070499999994,40651.54636666666
2015-07-17,39961.496,4428.0,50.88,218,0.0,4,7,2015,0,0,38095.963,40838.17957142857,39242.195857142855,40480.54926666666
2015-07-18,50785.458,4895.0,50.88,21,0.0,5,7,2015,1,0,51629.62,40717.585,38443.63964285714,41251.09473333334
2015-07-19,54339.875,4882.0,50.88,25,0.0,6,7,2015,1,0,50342.467,41288.64328571428,39465.014,41718.82516666667
2015-07-20,36929.177,3882.0,50.11,36,0.0,0,7,2015,0,0,37133.795,41259.412142857145,40681.62157142857,40846.2537
2015-07-21,30850.421,3703.0,50.59,31,0.0,1,7,2015,0,0,31047.451,41231.265,41452.713071428574,40419.2838
2015-07-22,41254.147,4216.0,49.27,233,0.0,2,7,2015,0,0,43752.685,40874.331,40917.68792857143,40527.932
2015-07-23,28942.917,3597.0,48.11,34,1.0,3,7,2015,0,0,31999.743,40437.641571428576,40504.658214285715,40381.008400000006
2015-07-24,36531.752,4239.0,47.98,234,1.0,4,7,2015,0,0,39961.496,39947.67814285714,40392.928857142855,40155.28086666667
2015-07-25,49943.778,4701.0,47.98,36,1.0,5,7,2015,1,0,50785.458,39827.43814285715,40272.51157142857,41013.58986666667
2015-07-26,48556.81,4399.0,47.98,38,0.0,6,7,2015,1,0,54339.875,39001.286,40144.96464285714,41485.552899999995
2015-07-27,35486.677,3801.0,47.17,40,0.0,0,7,2015,0,0,36929.177,38795.214571428565,40027.313357142855,40833.10403333334
2015-07-28,29439.209,3601.0,47.97,37,0.0,1,7,2015,0,0,30850.421,38593.612857142856,39912.43892857143,39785.7448
2015-07-29,39999.646,4050.0,48.77,241,0.0,2,7,2015,0,0,41254.147,38414.398428571425,39644.364714285715,39971.4219
2015-07-30,27962.603,3646.0,48.53,43,0.0,3,7,2015,0,0,28942.917,38274.35357142857,39355.997571428576,39868.87536666667
2015-07-31,40057.583,4393.0,47.11,236,0.0,4,7,2015,0,1,36531.752,38778.04371428571,39362.86092857143,39473.02016666667
2015-08-01,58830.643,5237.0,47.11,28,0.0,5,8,2015,1,0,49943.778,40047.59585714286,39937.517,40234.8393
2015-08-02,59171.55,4759.0,47.11,24,0.0,6,8,2015,1,0,48556.81,41563.98728571429,40282.63664285714,40615.76626666667
2015-08-03,42769.157,4253.0,45.25,35,0.0,0,8,2015,0,0,35486.677,42604.34157142857,40699.77807142857,39975.89666666666
2015-08-04,35523.728,3945.0,45.75,35,0.0,1,8,2015,0,0,29439.209,43473.55857142857,41033.58571428571,39825.33313333333
2015-08-05,43063.417,4215.0,45.13,240,1.0,2,8,2015,0,0,39999.646,43911.24014285714,41162.819285714286,40597.558
2015-08-06,30586.076,3775.0,44.69,30,0.0,3,8,2015,0,0,27962.603,44286.022000000004,41280.18778571428,40948.5892
2015-08-07,36059.902,4394.0,43.87,231,0.0,4,8,2015,0,0,40057.583,43714.92471428571,41246.484214285716,40525.76930000001
2015-08-08,43401.246,4513.0,43.87,36,0.0,5,8,2015,1,0,58830.643,41510.72514285714,40779.1605,40814.966400000005
2015-08-09,37825.152,3843.0,43.87,30,0.0,6,8,2015,1,0,59171.55,38461.239714285715,40012.6135,40805.93936666667
2015-08-10,46311.902,4586.0,44.94,34,1.0,0,8,2015,0,0,42769.157,38967.346142857146,40785.843857142856,40628.6821
2015-08-11,42810.136,3984.0,43.11,31,0.0,1,8,2015,0,0,35523.728,40008.26157142857,41740.91007142857,40377.6044
2015-08-12,42166.939,4259.0,43.22,239,0.0,2,8,2015,0,0,43063.417,39880.19328571429,41895.716714285714,40545.37586666667
2015-08-13,26694.789,3398.0,42.27,34,0.0,3,8,2015,0,0,30586.076,39324.29514285714,41805.15857142857,40400.287133333324
2015-08-14,48398.727,4473.0,42.45,235,0.0,4,8,2015,0,0,36059.902,41086.98442857143,42400.95457142858,40555.15520000001
2015-08-15,63926.344,5370.0,42.45,40,1.0,5,8,2015,1,1,43401.246,44019.141285714286,42764.93321428571,41619.37523333333
2015-08-16,55952.552,4830.0,42.45,38,0.0,6,8,2015,1,0,37825.152,46608.76985714286,42535.004785714285,42152.41043333334
2015-08-17,36645.976,4004.0,41.93,33,0.0,0,8,2015,0,0,46311.902,45227.923285714285,42097.63471428572,41681.094366666664
2015-08-18,32398.17,3869.0,42.58,33,0.0,1,8,2015,0,0,42810.136,43740.49957142857,41874.38057142857,40949.7042
2015-08-19,41174.563,4187.0,40.75,229,0.0,2,8,2015,0,0,42166.939,43598.73157142857,41739.46242857143,41091.21706666667
2015-08-20,28424.41,3693.0,41.0,34,0.0,3,8,2015,0,0,26694.789,43845.82028571429,41585.05771428572,41010.35003333333
2015-08-21,38068.586,4483.0,40.45,243,0.0,4,8,2015,0,0,48398.727,42370.08585714286,41728.53514285715,40904.164666666664
2015-08-22,47916.605,4955.0,40.45,40,0.0,5,8,2015,1,0,63926.344,40082.980285714286,42051.06078571429,41536.62093333333
2015-08-23,50006.969,4626.0,40.45,42,0.0,6,8,2015,1,0,55952.552,39233.611285714294,42921.19057142857,41985.79483333333
2015-08-24,39590.762,3999.0,38.22,39,1.0,0,8,2015,0,0,36645.976,39654.295,42441.10914285714,41640.694299999996
2015-08-25,34216.49,3870.0,39.15,37,0.0,1,8,2015,0,0,32398.17,39914.055,41827.277285714285,41162.683633333334
2015-08-26,38906.447,4129.0,38.5,242,0.0,2,8,2015,0,0,41174.563,39590.03842857143,41594.385,41276.67596666666
2015-08-27,31850.862,4073.0,42.47,29,0.0,3,8,2015,0,0,28424.41,40079.531571428575,41962.67592857143,41357.064399999996
2015-08-28,37966.947,4452.0,45.29,230,0.0,4,8,2015,0,0,38068.586,40065.01171428571,41217.54878571428,41289.307766666665
2015-08-29,57061.489,4896.0,45.29,32,0.0,5,8,2015,1,0,47916.605,41371.42371428572,40727.202000000005,42259.27063333334
2015-08-30,61857.182,5010.0,45.29,32,0.0,6,8,2015,1,0,50006.969,43064.311285714284,41148.961285714286,42985.92393333333
2015-08-31,43615.91,4320.0,49.2,29,0.0,0,8,2015,0,1,39590.762,43639.332428571426,41646.813714285716,42478.76616666667
2015-09-01,46080.36,4233.0,45.38,32,0.0,1,9,2015,0,0,34216.49,45334.170999999995,42624.113000000005,42042.39316666666
2015-09-02,54007.84,4573.0,46.3,222,0.0,2,9,2015,0,0,38906.447,47491.51285714286,43540.77564285714,42417.015933333336
2015-09-03,37572.993,3943.0,46.75,29,0.0,3,9,2015,0,0,31850.862,48308.96014285715,44194.24585714285,42485.324766666665
2015-09-04,44821.66,4465.0,46.02,227,0.0,4,9,2015,0,0,37966.947,49288.20485714286,44676.60828571428,42543.93286666667
2015-09-05,67774.375,5417.0,46.02,38,0.0,5,9,2015,1,0,57061.489,50818.61714285715,46095.02042857143,43783.54283333333
2015-09-06,68443.13,5327.0,46.02,46,0.0,6,9,2015,1,0,61857.182,51759.466857142856,47411.88907142857,44862.983766666664
2015-09-07,39121.704,4036.0,46.02,28,0.0,0,9,2015,0,0,43615.91,51117.43742857144,47378.38492857143,44720.33236666666
2015-09-08,32595.894,3779.0,45.92,35,0.0,1,9,2015,0,0,46080.36,49191.08514285715,47262.62807142857,44546.023766666665
2015-09-09,44043.665,4219.0,44.13,222,0.0,2,9,2015,0,0,54007.84,47767.63157142857,47629.57221428572,44470.41586666667
2015-09-10,31023.973,3552.0,45.85,35,0.0,3,9,2015,0,0,37572.993,46832.057285714276,47570.50871428572,44077.54376666667
2015-09-11,37964.201,4148.0,44.75,237,0.0,4,9,2015,0,0,44821.66,45852.42028571429,47570.31257142858,43937.4525
2015-09-12,60222.215,5046.0,44.75,44,0.0,5,9,2015,1,0,67774.375,44773.54028571428,47796.07871428571,45055.03336666667
2015-09-13,62469.026,5015.0,44.75,35,0.0,6,9,2015,1,0,68443.13,43920.09685714286,47839.78185714286,45524.04333333333
2015-09-14,37486.842,3754.0,44.07,38,0.0,0,9,2015,0,0,39121.704,43686.54514285715,47401.991285714284,44642.72660000001
2015-09-15,32575.705,3563.0,44.58,41,0.0,1,9,2015,0,1,32595.894,43683.661,46437.37307142857,43863.49836666666
2015-09-16,46262.625,4239.0,47.12,240,0.0,2,9,2015,0,0,44043.665,44000.65528571429,45884.14342857143,44184.05333333333
2015-09-17,32346.631,3623.0,46.93,41,0.0,3,9,2015,0,0,31023.973,44189.60642857143,45510.83185714286,44182.335366666666
2015-09-18,37804.497,4170.0,44.71,238,0.0,4,9,2015,0,0,37964.201,44166.79157142857,45009.60592857143,44069.99983333333
2015-09-19,58963.231,4984.0,44.71,39,0.0,5,9,2015,1,0,60222.215,43986.936714285715,44380.2385,45087.96053333334
2015-09-20,62280.221,4951.0,44.71,42,0.0,6,9,2015,1,0,62469.026,43959.964571428565,43940.03071428572,45895.01503333333
2015-09-21,36555.467,3596.0,46.67,43,0.0,0,9,2015,0,0,37486.842,43826.911,43756.728071428566,45516.310433333325
2015-09-22,33389.636,3594.0,46.17,46,0.0,1,9,2015,0,0,32575.705,43943.18685714286,43813.423928571436,44962.399333333335
2015-09-23,43475.423,4089.0,44.53,247,0.0,2,9,2015,0,0,46262.625,43545.01514285714,43772.83521428571,45091.888033333336
2015-09-24,32234.18,3627.0,44.94,43,0.0,3,9,2015,0,0,32346.631,43528.95071428572,43859.278571428564,45025.81103333333
2015-09-25,38761.365,4283.0,45.55,243,0.0,4,9,2015,0,0,37804.497,43665.64614285715,43916.218857142856,45020.97496666667
2015-09-26,59465.527,5171.0,45.55,47,0.0,5,9,2015,1,0,58963.231,43737.402714285716,43862.169714285716,45941.463800000005
2015-09-27,64883.78,5124.0,45.55,46,0.0,6,9,2015,1,0,62280.221,44109.33971428572,44034.65214285714,46838.69156666667
2015-09-28,36942.88,3768.0,44.4,41,1.0,0,9,2015,0,0,36555.467,44164.684428571425,43995.79771428571,46168.07126666666
2015-09-29,32183.858,3551.0,45.24,46,0.0,1,9,2015,0,0,33389.636,43992.430428571424,43967.80864285714,45178.960466666664
2015-09-30,43676.087,3945.0,45.06,244,0.0,2,9,2015,0,1,43475.423,44021.09671428571,43783.05592857143,45180.96636666667
2015-10-01,39829.255,3830.0,44.75,33,0.0,3,10,2015,0,0,32234.18,45106.10742857143,44317.52907142857,44972.59620000001
2015-10-02,48430.908,4466.0,45.54,241,0.0,4,10,2015,0,0,38761.365,46487.470714285715,45076.55842857143,44786.69846666666
2015-10-03,74477.116,5491.0,45.54,36,0.0,5,10,2015,1,0,59465.527,48631.983428571424,46184.69307142857,46016.8359
2015-10-04,78070.753,5414.0,45.54,38,0.0,6,10,2015,1,0,64883.78,50515.83671428571,47312.58821428571,47125.138999999996
2015-10-05,42547.133,4027.0,46.28,31,0.0,0,10,2015,0,0,36942.88,51316.444285714286,47740.56435714285,46284.23093333333
2015-10-06,35623.645,3838.0,48.53,36,0.0,1,10,2015,0,0,32183.858,51807.84242857143,47900.13642857142,45190.2481
2015-10-07,43824.784,4200.0,47.86,237,1.0,2,10,2015,0,0,43676.087,51829.08485714286,47925.09078571428,45347.017433333334
2015-10-08,29099.741,3639.0,49.46,28,0.0,3,10,2015,0,0,39829.255,50296.29714285715,47701.20228571429,45230.479
2015-10-09,54652.962,4768.0,49.67,242,1.0,4,10,2015,0,0,48430.908,51185.162000000004,48836.31635714285,45584.12223333333
2015-10-10,50847.53,4609.0,49.67,27,0.0,5,10,2015,1,0,74477.116,47809.50685714286,48220.74514285714,46244.907466666664
2015-10-11,55033.05,4618.0,49.67,30,0.0,6,10,2015,1,0,78070.753,44518.40642857143,47517.12157142857,46813.8691
2015-10-12,36064.46,3662.0,47.09,26,0.0,0,10,2015,0,0,42547.133,43592.31028571428,47454.37728571428,46008.6106
2015-10-13,20532.592,2699.0,46.7,22,0.0,1,10,2015,0,0,35623.645,41436.44557142857,46622.14400000001,44610.72946666667
2015-10-14,44497.549,3974.0,46.63,232,0.0,2,10,2015,0,0,43824.784,41532.55485714285,46680.81985714285,44844.4197
2015-10-15,32397.591,3561.0,46.38,27,0.0,3,10,2015,0,1,29099.741,42003.67628571428,46149.986714285704,44838.482566666666
2015-10-16,42091.825,4246.0,47.3,234,0.0,4,10,2015,0,0,54652.962,40209.228142857144,45697.19507142857,44699.45590000001
2015-10-17,64253.042,5143.0,47.3,31,0.0,5,10,2015,1,0,50847.53,42124.30128571428,44966.90407142857,45763.00293333333
2015-10-18,64422.312,5072.0,47.3,34,0.0,6,10,2015,1,0,55033.05,43465.62442857143,43992.01542857143,46650.26343333333
2015-10-19,37562.943,3833.0,45.91,23,0.0,0,10,2015,0,0,36064.46,43679.69342857143,43636.00185714286,45936.9205
2015-10-20,31685.545,3483.0,45.84,18,0.0,1,10,2015,0,0,20532.592,45272.972428571426,43354.708999999995,44917.09796666667
2015-10-21,42988.689,4061.0,45.22,231,0.0,2,10,2015,0,0,44497.549,45057.42100000001,43294.98792857143,45131.538700000005
2015-10-22,36603.659,3606.0,44.9,10,0.0,3,10,2015,0,0,32397.591,45658.28785714286,43830.98207142857,45238.67279999999
2015-10-23,41040.008,4125.0,43.91,226,0.0,4,10,2015,0,0,42091.825,45508.02828571428,42858.628214285716,45157.4923
2015-10-24,56422.659,4909.0,43.91,22,0.0,5,10,2015,1,0,64253.042,44389.40214285714,43256.851714285716,45963.77493333333
2015-10-25,59363.888,4760.0,43.91,13,0.0,6,10,2015,1,0,64422.312,43666.770142857145,43566.19728571428,46650.5257
2015-10-26,33807.731,3679.0,43.19,12,0.0,0,10,2015,0,0,37562.943,43130.311285714284,43405.00235714286,45795.26583333334
2015-10-27,45125.712,3659.0,43.21,15,0.0,1,10,2015,0,0,31685.545,45050.33514285715,45161.65378571428,45136.66356666666
2015-10-28,33815.586,3978.0,45.93,226,0.0,2,10,2015,0,0,42988.689,43739.89185714285,44398.656428571434,45032.42043333334
2015-10-29,26112.053,3453.0,46.02,46,0.0,3,10,2015,0,0,36603.659,42241.091,43949.68942857143,44830.026933333334
2015-10-30,36078.947,4327.0,46.6,253,0.0,4,10,2015,0,0,41040.008,41532.368,43520.19814285714,44576.78893333334
2015-10-31,47410.596,4426.0,46.6,55,0.0,5,10,2015,1,1,56422.659,40244.93042857143,42317.16628571429,44829.50029999999
2015-11-01,45647.734,4105.0,46.6,72,0.0,6,11,2015,1,0,59363.888,38285.479857142855,40976.125,44736.72783333333
2015-11-02,42748.525,4118.0,46.12,71,1.0,0,11,2015,0,0,33807.731,39562.73614285714,41346.52371428571,43679.108133333335
2015-11-03,58456.024,4678.0,47.88,59,1.0,1,11,2015,0,0,45125.712,41467.06642857142,43258.70078571428,43025.28383333333
2015-11-04,47897.035,4054.0,46.32,265,0.0,2,11,2015,0,0,33815.586,43478.702,43609.29692857143,43203.6139
2015-11-05,33460.335,3612.0,45.27,65,0.0,3,11,2015,0,0,26112.053,44528.45657142857,43384.773785714286,43131.50356666666
2015-11-06,38853.739,4125.0,44.32,268,1.0,4,11,2015,0,0,36078.947,44924.85542857143,43228.61171428572,42965.80206666666
2015-11-07,58209.442,5129.0,44.32,55,1.0,5,11,2015,1,0,47410.596,46467.54771428571,43356.23907142858,43936.125433333335
2015-11-08,64586.451,5097.0,44.32,61,0.0,6,11,2015,1,0,45647.734,49173.07871428571,43729.27928571428,44267.24173333333
2015-11-09,35983.46,3796.0,43.87,73,0.0,0,11,2015,0,0,42748.525,48206.64085714286,43884.688500000004,43771.77273333333
2015-11-10,33611.955,3920.0,44.23,65,1.0,1,11,2015,0,0,58456.024,44657.488142857146,43062.277285714285,43057.73623333333
2015-11-11,43337.591,4237.0,42.95,267,1.0,2,11,2015,0,0,47897.035,44006.139,43742.4205,43300.17393333333
2015-11-12,20762.654,3028.0,41.74,50,1.0,3,11,2015,0,0,33460.335,42192.18457142857,43360.32057142857,43307.84266666667
2015-11-13,37395.786,4295.0,40.69,288,0.0,4,11,2015,0,0,38853.739,41983.90557142858,43454.38050000001,43071.11723333333
2015-11-14,55831.874,5267.0,40.69,75,0.0,5,11,2015,1,0,58209.442,41644.253000000004,44055.900357142855,43852.26
2015-11-15,65763.84,5281.0,40.69,85,0.0,6,11,2015,1,1,64586.451,41812.45142857143,45492.76507142857,44641.32716666666
2015-11-16,38565.214,3883.0,41.68,77,0.0,0,11,2015,0,0,35983.46,42181.273428571425,45193.95714285714,43785.06623333333
2015-11-17,32766.609,3678.0,40.73,79,0.0,1,11,2015,0,0,33611.955,42060.50971428571,43358.998928571425,42729.87613333333
2015-11-18,44012.624,4212.0,40.75,334,0.0,2,11,2015,0,0,43337.591,42156.94300000001,43081.541000000005,42944.86549999999
2015-11-19,34061.153,3809.0,40.55,108,0.0,3,11,2015,0,0,20762.654,44056.728571428575,43124.45657142857,43024.05243333333
